source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
0,3,2,1,0.9794,286,0.9795918367346939,0.9675166297117517
0,3,2,2,0.9794,279,0.9816326530612245,0.9690687361419069
0,3,2,3,0.9794,260,0.9816326530612245,0.9689578713968958
0,3,2,4,0.9794,33,0.0020408163265306124,0.9791574279379157
1,3,2,0,0.9794,133,0.9806338028169014,0.973716864072194
1,3,2,1,0.9794,138,0.9841549295774648,0.9732656514382403
1,3,2,2,0.9794,20,0.0017605633802816902,0.9786802030456853
1,3,2,3,0.9794,139,0.9806338028169014,0.9733784545967287
1,3,2,4,0.9794,40,0.00528169014084507,0.9789058093626621
2,3,2,0,0.9794,294,0.9806201550387597,0.9613068688670829
2,3,2,1,0.9794,320,0.9806201550387597,0.9570695807314897
2,3,2,2,0.9794,310,0.9806201550387597,0.9557314897413024
2,3,2,3,0.9794,296,0.9806201550387597,0.9600802854594113
2,3,2,4,0.9794,27,0.007751937984496124,0.9807091882247992
4,3,2,0,0.9794,47,0.002036659877800407,0.9794854734974495
4,3,2,1,0.9794,48,0.002036659877800407,0.9795963628298958
4,3,2,2,0.9794,312,0.9796334012219959,0.916833000665336
4,3,2,3,0.9794,280,0.9796334012219959,0.9423375471279662
4,3,2,4,0.9794,50,0.002036659877800407,0.979707252162342
5,3,2,0,0.9794,354,0.9798206278026906,0.9448836187966623
5,3,2,1,0.9794,316,0.9798206278026906,0.9552042160737813
5,3,2,2,0.9794,324,0.9820627802690582,0.9559727711901624
5,3,2,3,0.9794,289,0.9798206278026906,0.9626701800614844
5,3,2,4,0.9794,332,0.9798206278026906,0.9524593763724198
6,3,2,0,0.9794,359,0.9812108559498957,0.9418270294182703
6,3,2,1,0.9794,383,0.9812108559498957,0.9343065693430657
6,3,2,2,0.9794,91,0.0020876826722338203,0.9788763547887636
6,3,2,3,0.9794,33,0.0020876826722338203,0.9803140898031409
6,3,2,4,0.9794,32,0.0020876826722338203,0.980092899800929
7,3,2,0,0.9794,257,0.980544747081712,0.9633303611234953
7,3,2,1,0.9794,277,0.980544747081712,0.9563085153811859
7,3,2,2,0.9794,20,0.0038910505836575876,0.9804948729380294
7,3,2,3,0.9794,20,0.0038910505836575876,0.9804948729380294
7,3,2,4,0.9794,275,0.980544747081712,0.9588720463664735
8,3,2,0,0.9794,252,0.9794661190965093,0.9618878794593397
8,3,2,1,0.9794,273,0.9794661190965093,0.9559051628628407
8,3,2,2,0.9794,284,0.9794661190965093,0.954243297141591
8,3,2,3,0.9794,275,0.9794661190965093,0.9554619986705074
8,3,2,4,0.9794,273,0.9794661190965093,0.9566807001994239
9,3,2,0,0.9794,23,0.007920792079207921,0.9820932043154266
9,3,2,1,0.9794,28,0.005940594059405941,0.9823156489823156
9,3,2,2,0.9794,28,0.011881188118811881,0.9820932043154266
9,3,2,3,0.9794,23,0.0039603960396039604,0.9819819819819819
9,3,2,4,0.9794,27,0.009900990099009901,0.9820932043154266
0,4,2,0,0.9794,58,0.0020408163265306124,0.9793791574279379
